  -3.2100000e+03   3.8623205e+00
  -3.1800000e+03   3.8378950e+00
  -3.1500000e+03   3.7541352e+00
  -3.1200000e+03   3.6074385e+00
  -3.0900000e+03   3.3514698e+00
  -3.0600000e+03   3.0106059e+00
  -3.0300000e+03   2.6141932e+00
  -3.0000000e+03   2.1634944e+00
  -2.9700000e+03   1.6917723e+00
  -2.9400000e+03   1.2245312e+00
  -2.9100000e+03   7.6760229e-01
  -2.8800000e+03   3.4715437e-01
  -2.8500000e+03  -5.1293618e-02
  -2.8200000e+03  -4.2924019e-01
  -2.7900000e+03  -7.8092904e-01
  -2.7600000e+03  -1.1116051e+00
  -2.7300000e+03  -1.4247961e+00
  -2.7000000e+03  -1.7157308e+00
  -2.6700000e+03  -1.9737725e+00
  -2.6400000e+03  -2.2094849e+00
  -2.6100000e+03  -2.4227090e+00
  -2.5800000e+03  -2.6005020e+00
  -2.5500000e+03  -2.7600446e+00
  -2.5200000e+03  -2.9032321e+00
  -2.4900000e+03  -3.0264455e+00
  -2.4600000e+03  -3.1354899e+00
  -2.4300000e+03  -3.2350451e+00
  -2.4000000e+03  -3.3246511e+00
  -2.3700000e+03  -3.4049213e+00
  -2.3400000e+03  -3.4811807e+00
  -2.3100000e+03  -3.5540393e+00
  -2.2800000e+03  -3.6247183e+00
  -2.2500000e+03  -3.6957964e+00
  -2.2200000e+03  -3.7674797e+00
  -2.1900000e+03  -3.8407036e+00
  -2.1600000e+03  -3.9148561e+00
  -2.1300000e+03  -3.9889660e+00
  -2.1000000e+03  -4.0624040e+00
  -2.0700000e+03  -4.1321376e+00
  -2.0400000e+03  -4.1979661e+00
  -2.0100000e+03  -4.2594378e+00
  -1.9800000e+03  -4.3113341e+00
  -1.9500000e+03  -4.3561385e+00
  -1.9200000e+03  -4.3948478e+00
  -1.8900000e+03  -4.4260763e+00
  -1.8600000e+03  -4.4549905e+00
  -1.8300000e+03  -4.4857868e+00
  -1.8000000e+03  -4.5214090e+00
  -1.7700000e+03  -4.5750728e+00
  -1.7400000e+03  -4.6456586e+00
  -1.7100000e+03  -4.7347542e+00
  -1.6800000e+03  -4.8622324e+00
  -1.6500000e+03  -5.0228217e+00
  -1.6200000e+03  -5.2163330e+00
  -1.5900000e+03  -5.4625640e+00
  -1.5600000e+03  -5.7797729e+00
  -1.5300000e+03  -6.1598553e+00
  -1.5000000e+03  -6.6174939e+00
  -1.4700000e+03  -7.2208697e+00
  -1.4400000e+03  -7.9315777e+00
  -1.4100000e+03  -8.7548464e+00
  -1.3800000e+03  -9.7872866e+00
  -1.3500000e+03  -1.0996508e+01
  -1.3200000e+03  -1.2373678e+01
  -1.2900000e+03  -1.4003823e+01
  -1.2600000e+03  -1.5949897e+01
  -1.2300000e+03  -1.8147309e+01
  -1.2000000e+03  -2.0634035e+01
  -1.1700000e+03  -2.3606742e+01
  -1.1400000e+03  -2.6890621e+01
  -1.1100000e+03  -3.0489216e+01
  -1.0800000e+03  -3.4600288e+01
  -1.0500000e+03  -3.9093952e+01
  -1.0200000e+03  -4.3911521e+01
  -9.9000000e+02  -4.9149015e+01
  -9.6000000e+02  -5.4762624e+01
  -9.3000000e+02  -6.0566655e+01
  -9.0000000e+02  -6.6535811e+01
  -8.7000000e+02  -7.2470961e+01
  -8.4000000e+02  -7.8168180e+01
  -8.1000000e+02  -8.3555308e+01
  -7.8000000e+02  -8.8078624e+01
  -7.5000000e+02  -9.1475807e+01
  -7.2000000e+02  -9.3694827e+01
  -6.9000000e+02  -9.4003307e+01
  -6.6000000e+02  -9.1300091e+01
  -6.3000000e+02  -8.6061429e+01
  -6.0000000e+02  -7.7966826e+01
  -5.7000000e+02  -6.4327928e+01
  -5.4000000e+02  -4.7103434e+01
  -5.1000000e+02  -2.6258922e+01
  -4.8000000e+02   2.5104261e-01
  -4.5000000e+02   3.1012785e+01
  -4.2000000e+02   6.5064717e+01
  -3.9000000e+02   1.0299303e+02
  -3.6000000e+02   1.4409257e+02
  -3.3000000e+02   1.8643309e+02
  -3.0000000e+02   2.2967768e+02
  -2.7000000e+02   2.7163718e+02
  -2.4000000e+02   3.1106666e+02
  -2.1000000e+02   3.4749222e+02
  -1.8000000e+02   3.7722476e+02
  -1.5000000e+02   3.9933421e+02
  -1.2000000e+02   4.1451150e+02
  -9.0000000e+01   4.2000000e+02
  -6.0000000e+01   4.1237377e+02
  -3.0000000e+01   3.9565187e+02
   0.0000000e+00   3.6973659e+02
   3.0000000e+01   3.2875146e+02
   6.0000000e+01   2.8062431e+02
   9.0000000e+01   2.2592281e+02
   1.2000000e+02   1.6389406e+02
   1.5000000e+02   9.8961512e+01
   1.8000000e+02   3.3102241e+01
   2.1000000e+02  -3.2269090e+01
   2.4000000e+02  -9.3155573e+01
   2.7000000e+02  -1.4939135e+02
   3.0000000e+02  -2.0043005e+02
   3.3000000e+02  -2.3991310e+02
   3.6000000e+02  -2.7178919e+02
   3.9000000e+02  -2.9626665e+02
   4.2000000e+02  -3.1003841e+02
   4.5000000e+02  -3.1548318e+02
   4.8000000e+02  -3.1506771e+02
   5.1000000e+02  -3.0824890e+02
   5.4000000e+02  -2.9549126e+02
   5.7000000e+02  -2.8004875e+02
   6.0000000e+02  -2.6230221e+02
   6.3000000e+02  -2.4298676e+02
   6.6000000e+02  -2.2401241e+02
   6.9000000e+02  -2.0563913e+02
   7.2000000e+02  -1.8904798e+02
   7.5000000e+02  -1.7470602e+02
   7.8000000e+02  -1.6213954e+02
   8.1000000e+02  -1.5172432e+02
   8.4000000e+02  -1.4377278e+02
   8.7000000e+02  -1.3704239e+02
   9.0000000e+02  -1.3141265e+02
   9.3000000e+02  -1.2677285e+02
   9.6000000e+02  -1.2216524e+02
   9.9000000e+02  -1.1742658e+02
   1.0200000e+03  -1.1202847e+02
   1.0500000e+03  -1.0552959e+02
   1.0800000e+03  -9.8086510e+01
   1.1100000e+03  -8.9450247e+01
   1.1400000e+03  -7.9173977e+01
   1.1700000e+03  -6.7997169e+01
   1.2000000e+03  -5.5974292e+01
   1.2300000e+03  -4.3003917e+01
   1.2600000e+03  -2.9818923e+01
   1.2900000e+03  -1.6571905e+01
   1.3200000e+03  -3.5882206e+00
   1.3500000e+03   8.6924471e+00
   1.3800000e+03   2.0304817e+01
   1.4100000e+03   3.1046038e+01
   1.4400000e+03   4.0333679e+01
