  -5.0100000e-12   5.4292062e+04
  -4.9800000e-12   1.2528713e+04
  -4.9500000e-12   1.2528713e+04
  -4.9200000e-12  -1.5312936e+04
  -4.8900000e-12   1.2528713e+04
  -4.8600000e-12  -1.3918197e+03
  -4.8300000e-12  -1.3918197e+03
  -4.8000000e-12  -2.9234052e+04
  -4.7700000e-12  -5.7076285e+04
  -4.7400000e-12   1.2528713e+04
  -4.7100000e-12  -1.3918197e+03
  -4.6800000e-12   1.2528713e+04
  -4.6500000e-12  -4.3155169e+04
  -4.6200000e-12  -4.3155169e+04
  -4.5900000e-12  -2.9234052e+04
  -4.5600000e-12  -2.9234052e+04
  -4.5300000e-12  -5.7076285e+04
  -4.5000000e-12  -4.3155169e+04
  -4.4700000e-12  -5.7076285e+04
  -4.4400000e-12  -7.0997402e+04
  -4.4100000e-12  -7.0997402e+04
  -4.3800000e-12  -7.0997402e+04
  -4.3500000e-12  -5.7076285e+04
  -4.3200000e-12  -2.9234052e+04
  -4.2900000e-12  -5.7076285e+04
  -4.2600000e-12  -4.3155169e+04
  -4.2300000e-12   1.2528713e+04
  -4.2000000e-12   1.2528713e+04
  -4.1700000e-12   1.2528713e+04
  -4.1400000e-12  -2.9234052e+04
  -4.1100000e-12  -1.5312936e+04
  -4.0800000e-12  -2.9234052e+04
  -4.0500000e-12  -4.3155169e+04
  -4.0200000e-12  -5.7076285e+04
  -3.9900000e-12  -5.7076285e+04
  -3.9600000e-12  -7.0997402e+04
  -3.9300000e-12  -5.7076285e+04
  -3.9000000e-12  -5.7076285e+04
  -3.8700000e-12  -4.3155169e+04
  -3.8400000e-12  -2.9234052e+04
  -3.8100000e-12  -2.9234052e+04
  -3.7800000e-12  -4.3155169e+04
  -3.7500000e-12  -5.7076285e+04
  -3.7200000e-12  -2.9234052e+04
  -3.6900000e-12  -2.9234052e+04
  -3.6600000e-12  -1.5312936e+04
  -3.6300000e-12  -2.9234052e+04
  -3.6000000e-12  -4.3155169e+04
  -3.5700000e-12  -5.7076285e+04
  -3.5400000e-12  -2.9234052e+04
  -3.5100000e-12  -1.3918197e+03
  -3.4800000e-12  -1.5312936e+04
  -3.4500000e-12  -1.5312936e+04
  -3.4200000e-12  -1.5312936e+04
  -3.3900000e-12  -1.5312936e+04
  -3.3600000e-12  -1.3918197e+03
  -3.3300000e-12  -1.5312936e+04
  -3.3000000e-12  -5.7076285e+04
